update,rollout_steps,batch_size,completed_episodes,episode_return_sum,average_step_reward,actor_loss,critic_loss,entropy,eval_avg_return,eval_std_return,eval_avg_length
41.0,128.0,384.0,3.0,73.70725789666176,0.5758379101753235,-0.01248514698818326,0.2504514331618945,3.009828895330429,17.013380136224153,0.9306269190352685,40.0
42.0,128.0,384.0,4.0,80.53336158394814,0.6291669011116028,-0.014800669082129994,0.4183500949293375,2.8561012546221414,17.013380136224153,0.9306269190352685,40.0
43.0,128.0,384.0,3.0,89.05727869272232,0.6957599520683289,-0.013685908867046237,0.5366289975742499,2.9560322761535645,17.013380136224153,0.9306269190352685,40.0
44.0,128.0,384.0,3.0,63.53206306695938,0.4963442385196686,-0.012820613337680697,0.1309145881483952,2.9368416170279183,17.013380136224153,0.9306269190352685,40.0
45.0,128.0,384.0,3.0,63.605004608631134,0.4969140589237213,-0.01176105858758092,0.24551203846931458,2.8998554348945618,17.013380136224153,0.9306269190352685,40.0
46.0,128.0,384.0,3.0,77.0120410323143,0.6016566157341003,-0.011144872133930525,0.49507438763976097,2.7107429603735604,17.013380136224153,0.9306269190352685,40.0
47.0,128.0,384.0,4.0,89.97919115424156,0.7029623985290527,-0.014935384038835764,0.39287305747469264,2.6872974634170532,17.013380136224153,0.9306269190352685,40.0
48.0,128.0,384.0,3.0,94.93732959032059,0.7416978478431702,-0.0073977115874489146,0.7238777168095112,2.718936582406362,17.013380136224153,0.9306269190352685,40.0
49.0,128.0,384.0,3.0,74.24539983272552,0.5800421833992004,-0.014071566673616568,0.42467808599273366,2.76639253894488,17.013380136224153,0.9306269190352685,40.0
50.0,128.0,384.0,3.0,83.12738463282585,0.6494326591491699,-0.013177529675886035,0.4169597464303176,2.6402013301849365,26.39259275911577,3.820938058618733,40.0
51.0,128.0,384.0,4.0,74.27177906036377,0.5802482962608337,-0.008486064228539666,0.33556449351211387,2.737464984258016,26.39259275911577,3.820938058618733,40.0
52.0,128.0,384.0,3.0,78.46477389335632,0.613006055355072,-0.011708407274757823,0.29507227428257465,2.7189219892024994,26.39259275911577,3.820938058618733,40.0
53.0,128.0,384.0,3.0,68.00961294770241,0.531325101852417,-0.011265133041888475,0.1406945331643025,2.73088800907135,26.39259275911577,3.820938058618733,40.0
54.0,128.0,384.0,3.0,71.32402434945107,0.5572189688682556,-0.01269078852298359,0.38068673635522526,2.7200078864892325,26.39259275911577,3.820938058618733,40.0
55.0,128.0,384.0,3.0,72.69123589992523,0.5679002404212952,-0.022257422174637515,0.3125195900599162,2.694336553414663,26.39259275911577,3.820938058618733,40.0
56.0,128.0,384.0,4.0,86.94368669390678,0.6792475581169128,-0.008209916374956569,0.373549905916055,2.6935649315516152,26.39259275911577,3.820938058618733,40.0
57.0,128.0,384.0,3.0,72.36889562010765,0.5653820037841797,-0.00913088694990923,0.2706520377347867,2.6440806686878204,26.39259275911577,3.820938058618733,40.0
58.0,128.0,384.0,3.0,73.94221463799477,0.5776734948158264,-0.011429945705458522,0.2432557623833418,2.73418195048968,26.39259275911577,3.820938058618733,40.0
59.0,128.0,384.0,3.0,81.65786957740784,0.6379520893096924,-0.011335793882608414,0.22278724734981856,2.77782932917277,26.39259275911577,3.820938058618733,40.0
60.0,128.0,384.0,3.0,72.69549784064293,0.5679335594177246,-0.012536739697679877,0.20177674138297638,2.740520179271698,26.39259275911577,3.820938058618733,40.0
61.0,128.0,384.0,4.0,69.81463506817818,0.5454268455505371,-0.016714198359598715,0.3182040434330702,2.620211730400721,26.39259275911577,3.820938058618733,40.0
62.0,128.0,384.0,3.0,82.07309034466743,0.641196072101593,-0.012500351993367076,0.27080693158010644,2.60569895307223,26.39259275911577,3.820938058618733,40.0
63.0,128.0,384.0,3.0,92.3583332002163,0.7215495109558105,-0.025872661227670807,0.5196872130036354,2.545134315888087,26.39259275911577,3.820938058618733,40.0
64.0,128.0,384.0,3.0,78.39354801177979,0.612449586391449,-0.015010088371733824,0.38237083454926807,2.5740770598252616,26.39259275911577,3.820938058618733,40.0
65.0,128.0,384.0,3.0,86.57113480567932,0.6763370037078857,-0.012344116849514345,0.5029167185227076,2.3527227640151978,26.39259275911577,3.820938058618733,40.0
66.0,128.0,384.0,4.0,82.98069193959236,0.6482866406440735,-0.015549417274693647,0.3025360970447461,2.4698605835437775,26.39259275911577,3.820938058618733,40.0
67.0,128.0,384.0,3.0,78.49292325973511,0.6132259368896484,-0.016075927143295605,0.17186793716003498,2.4444894591967263,26.39259275911577,3.820938058618733,40.0
68.0,128.0,384.0,3.0,94.39554837346077,0.7374652028083801,-0.016259599865103763,0.4633629148205121,2.411728342374166,26.39259275911577,3.820938058618733,40.0
69.0,128.0,384.0,3.0,87.69537475705147,0.6851201057434082,-0.011022925997773806,0.26163715682923794,2.2652218341827393,26.39259275911577,3.820938058618733,40.0
70.0,128.0,384.0,3.0,85.79276484251022,0.6702559590339661,-0.014778129290789366,0.3267713189125061,2.261026074488958,26.39259275911577,3.820938058618733,40.0
71.0,128.0,384.0,4.0,97.87699657678604,0.7646639943122864,-0.006656287548442681,0.6871081404387951,2.3430380821228027,26.39259275911577,3.820938058618733,40.0
72.0,128.0,384.0,3.0,98.2928429543972,0.7679128050804138,-0.008914110405991474,0.5118400578697523,2.3018788397312164,26.39259275911577,3.820938058618733,40.0
73.0,128.0,384.0,3.0,96.60628682374954,0.7547366619110107,-0.00738232609971116,0.5407404055198034,2.221582661072413,26.39259275911577,3.820938058618733,40.0
